,DEPT,GRGC,NPRL,DEN,FE,DDLLDS,DSLLDS,SPCGds,DTC,"Sample
No.",PERM,Comments,PhiDSS,PhieN,PhiAvgSS,VCLGR,VCLND,ResRatio,ResRatio2
6548,4074.0,40.852342,0.116606,2.38369,1.95208,180.639023,33.637696,-46.764078,72.866913,,,,0.1613999999999999,0.156606,0.15900299999999995,0.10932649655172413,0.05754141914191431,1.2220663779216783,1.293119128155732
6549,4074.5,41.2154,0.113843,2.380057,1.948343,177.295674,33.254699,-46.642026,72.407305,,,,0.1636018181818182,0.153843,0.15872240909090912,0.11183034482758622,0.046590181518151634,1.215222953762692,1.3044866923954437
6550,4075.0,41.212804,0.11269,2.376286,1.954219,172.481503,32.745219,-46.297795,71.992783,Core 1,125.19,,0.16588727272727274,0.15269,0.15928863636363638,0.11181244137931033,0.039043399339933844,1.2095113903996124,1.308606434414614
6551,4075.5,41.155562,0.112275,2.377367,1.965943,167.893489,32.160691,-45.875914,71.60216,,,,0.16523212121212116,0.152275,0.15875356060606058,0.11141766896551726,0.03954595709570957,1.2057710170781994,1.3032980824875682
6552,4076.0,41.394367,0.111097,2.381205,1.972682,164.54018,31.609825,-45.464529,71.282839,Core 1,86.53,,0.16290606060606055,0.151097,0.15700153030303027,0.11306460000000002,0.041988366336633706,1.2021476887963067,1.2984840510914208
6553,4076.5,41.693528,0.109298,2.384216,1.965277,161.890015,31.147074,-45.074887,71.147549,,,,0.16108121212121215,0.14929800000000001,0.15518960606060608,0.11512777931034483,0.041955610561055984,1.1986380145026592,1.297756215996366
6554,4077.0,41.784829,0.107652,2.382667,1.950099,159.171774,30.754955,-44.797807,71.217697,,,,0.1620199999999999,0.147652,0.15483599999999995,0.11575744137931036,0.03624389438943908,1.1957412966606717,1.3032656754103977
6555,4077.5,41.315004,0.106846,2.377765,1.940008,156.499673,30.426402,-44.560537,71.351953,,,,0.16499090909090897,0.146846,0.1559184545454545,0.11251726896551725,0.027977062706270792,1.197134758834801,1.3111719292415285
6556,4078.0,40.46171,0.106463,2.37406,1.943062,154.633607,30.220718,-44.385773,71.39259,Core 1,96.67,,0.16723636363636354,0.146463,0.15684968181818176,0.10663248275862067,0.022232755775577644,1.2025299787684958,1.3161374246832358
6557,4078.5,39.842203,0.10498,2.374348,1.95348,154.510729,30.183661,-44.203744,71.305057,,,,0.1670618181818182,0.14498,0.1560209090909091,0.10236002068965516,0.019309240924092294,1.2084930868472599,1.3203043870536835
6558,4079.0,39.721305,0.101694,2.382229,1.957915,157.059711,30.348141,-43.995064,71.114413,Core 1,60.64,,0.1622854545454544,0.14169400000000001,0.1519897272727272,0.10152624137931035,0.022392904290429252,1.214965321288978,1.3219737446273059
6559,4079.5,40.125376,0.09846,2.39182,1.955045,160.15212,30.506307,-43.839848,70.887478,,,,0.15647272727272718,0.13846,0.1474663636363636,0.10431293793103451,0.02784983498349844,1.2181163894267575,1.3221046715301865
6560,4080.0,41.068359,0.098028,2.393534,1.94346,161.089088,30.382257,-43.83162,70.641869,,,,0.15543393939393946,0.138028,0.14673096969696975,0.11081626896551725,0.02915016501650143,1.2139924922998122,1.3254903004683654
6561,4080.5,42.10802,0.09982,2.389486,1.928247,159.316181,29.977718,-43.932782,70.398999,,,,0.15788727272727254,0.13982,0.14885363636363627,0.11798634482758623,0.02779834983498378,1.2053034049978757,1.3285485461779927
6562,4081.0,42.874173,0.102486,2.388905,1.92195,155.385898,29.324896,-44.129342,70.214522,Core 1,47.76,,0.15823939393939399,0.142486,0.150362696969697,0.12327015862068964,0.032970462046204387,1.1966971706870246,1.3199522331981586
6563,4081.5,43.087494,0.103705,2.395032,1.923107,152.666677,28.748799,-44.31262,70.093781,,,,0.15452606060606053,0.143705,0.14911553030303026,0.12474133793103448,0.04377450495049513,1.1957105148483065,1.306321123739566
6564,4082.0,42.932627,0.101309,2.407494,1.931554,154.731942,28.567768,-44.357226,70.109444,Core 1,6.04,,0.1469733333333334,0.141309,0.1441411666666667,0.1236732896551724,0.05488836633663338,1.2063416310346855,1.3010301936531077
6565,4082.5,42.279469,0.097307,2.417439,1.939801,159.256303,28.64077,-44.300639,70.21598,,,,0.14094606060606063,0.137307,0.13912653030303032,0.11916875172413792,0.05910173267326718,1.2246092090706178,1.3081196713017205
6566,4083.0,41.567625,0.093918,2.416175,1.936908,165.069038,28.928257,-44.166045,70.304219,,,,0.14171212121212118,0.133918,0.13781506060606058,0.11425948275862069,0.04988333333333328,1.243165847034984,1.3335198827500834
6567,4083.5,41.014825,0.092719,2.408004,1.934365,169.696709,29.230256,-43.949615,70.375945,,,,0.14666424242424236,0.132719,0.1396916212121212,0.11044706896551726,0.036425495049504965,1.256263523430998,1.3607998584970817
6568,4084.0,40.608725,0.094465,2.397262,1.942193,171.832848,29.438337,-43.769191,70.567416,Core 1,81.22,,0.1531745454545454,0.134465,0.1438197727272727,0.10764637931034482,0.026134240924092396,1.2626373462965697,1.3779730918090207
6569,4084.5,40.625398,0.097727,2.386887,1.95725,172.204062,29.500645,-43.526456,71.053728,,,,0.15946242424242407,0.137727,0.14859471212121203,0.10776136551724136,0.019704702970297302,1.2624941064970159,1.3870919586935424
6570,4085.0,40.964723,0.10233,2.375292,1.96825,170.295897,29.364194,-43.309149,72.013018,Core 1,93.83,,0.16648969696969695,0.14233,0.15440984848484848,0.11010153793103448,0.014651980198019752,1.2562841690426778,1.391031866036471
6571,4085.5,41.507704,0.108925,2.362694,1.969495,166.419227,29.138624,-43.041849,73.292894,,,,0.17412484848484852,0.148925,0.16152492424242426,0.1138462344827586,0.012712788778877661,1.2441507478104523,1.386141062581262
6572,4086.0,42.470165,0.117485,2.353087,1.976412,161.08569,29.011337,-42.716453,74.542607,,,,0.17994727272727273,0.157485,0.16871613636363636,0.12048389655172415,0.01909958745874579,1.2221287428762588,1.363006980049396
6573,4086.5,43.628776,0.125359,2.349909,1.991936,156.065352,29.144593,-42.356303,75.435207,,,,0.18187333333333341,0.165359,0.1736161666666667,0.12847431724137934,0.03244529702970272,1.1944790669174632,1.3260926919989062
6574,4087.0,44.347733,0.130095,2.351373,2.00482,153.056703,29.601915,-41.95049,76.003746,Core 1,60.02,,0.18098606060606046,0.170095,0.17554053030303024,0.13343264137931032,0.044928465346534836,1.171386170744347,1.2910220730508122
6575,4087.5,43.987472,0.130674,2.353257,1.997504,153.266141,30.34884,-41.60332,76.397229,,,,0.1798442424242423,0.17067400000000002,0.17525912121212117,0.13094808275862066,0.048705445544554665,1.1635381330479317,1.2736494424674518
6576,4088.0,43.100146,0.129289,2.355678,1.980399,155.828408,31.250547,-41.265773,76.678862,Core 1,41.21,,0.17837696969696956,0.169289,0.17383298484848478,0.1248285931034483,0.04881608910891106,1.165571850447134,1.2668069162180904
6577,4088.5,42.410088,0.12751,2.362128,1.965292,160.525321,32.16518,-40.824756,76.631086,,,,0.17446787878787887,0.16751000000000002,0.17098893939393944,0.12006957241379311,0.053367821782177936,1.1723254978215643,1.2611917997055473
6578,4089.0,41.970236,0.125321,2.370043,1.956528,166.568187,33.007123,-40.342178,76.346978,,,,0.1696709090909091,0.165321,0.16749595454545455,0.11703611034482758,0.05894018151815166,1.1818054705857495,1.2595641278881895
6579,4089.5,41.385118,0.121881,2.376164,1.956646,174.406985,33.733028,-39.87553,75.785325,,,,0.16596121212121198,0.161881,0.163921106060606,0.11300081379310344,0.05935734323432366,1.1989783567420453,1.271489539593913
6580,4090.0,40.941007,0.117561,2.380718,1.959028,183.138241,34.382631,-39.408573,75.071501,Core 1,2.42,,0.16320121212121214,0.157561,0.16038110606060607,0.10993797931034482,0.05574546204620449,1.2173702468931098,1.2914913267595305
6581,4090.5,43.306224,0.112718,2.388598,1.980182,190.426831,34.923586,-38.79153,73.940164,,,,0.1584254545454545,0.152718,0.15557172727272725,0.12624982068965518,0.05535924092409241,1.2058640938932939,1.3037003024100624
6582,4091.0,47.543523,0.107665,2.400372,2.026125,193.33541,35.326284,-37.995304,72.566866,Core 1,4.55,,0.15128969696969696,0.147665,0.14947734848484848,0.15547257241379311,0.05964579207920784,1.1671656794069305,1.2996015548103708
6583,4091.5,54.405751,0.102599,2.409269,2.071787,179.167191,35.221359,-37.268047,71.216611,,,,0.14589757575757564,0.142599,0.14424828787878782,0.20279828275862072,0.06010536303630377,1.070522324631041,1.2621375116355533
6584,4092.0,59.811506,0.09858,2.409826,2.100701,154.624732,34.522653,-36.649609,70.199788,,,,0.14556000000000008,0.13858,0.14207000000000003,0.24007935172413794,0.05188745874587434,0.965046910196076,1.204037659104764
6585,4092.5,59.432281,0.098101,2.400934,2.087239,124.535848,32.832829,-36.212206,69.8431,,,,0.15094909090909092,0.138101,0.14452504545454548,0.23746400689655175,0.03908176567656753,0.8887010299228657,1.1199065122674723
6586,4093.0,54.778363,0.099944,2.390522,2.053872,99.026089,30.903387,-35.8271,69.894073,Core 1,19.36,,0.157259393939394,0.139944,0.148601696969697,0.20536802068965515,0.029442244224422206,0.8332593833631531,1.0177369878793088
6587,4093.5,47.078023,0.104238,2.385573,2.023591,84.747506,29.351443,-35.473122,70.326974,,,,0.16025878787878786,0.144238,0.15224839393939393,0.15226222758620692,0.032474752475247455,0.8231685823523955,0.939484369237648
6588,4094.0,41.94735,0.109116,2.381287,1.989462,76.468161,28.463755,-35.208505,70.917694,Core 1,15.03,,0.16285636363636363,0.149116,0.1559861818181818,0.11687827586206896,0.0376834983498349,0.8080236292061461,0.880483913887824
6589,4094.5,40.806113,0.113887,2.371284,1.970492,73.164548,28.376112,-34.940879,71.566451,,,,0.16891878787878772,0.153887,0.16140289393939386,0.10900767586206898,0.03510668316831706,0.7860132618035568,0.8512070448969614
6590,4095.0,41.985452,0.118249,2.360408,1.966822,71.532062,28.619814,-34.658354,72.146733,,,,0.17551030303030296,0.158249,0.1668796515151515,0.11714104827586208,0.03046625412541265,0.7565602123200612,0.8308356110541406
6591,4095.5,43.591483,0.120919,2.353173,1.973288,70.484031,28.908168,-34.38672,72.642979,,,,0.1798951515151515,0.160919,0.17040707575757574,0.12821712413793102,0.02686311881188114,0.7293354162047945,0.8141283935678795
6592,4096.0,44.242947,0.12142,2.352236,1.982691,69.755952,29.047755,-34.180041,73.133098,Core 1,1.88,,0.18046303030303026,0.16142,0.17094151515151512,0.13270997931034484,0.02674224422442244,0.7146657567892379,0.8019854650573001
6593,4096.5,45.475379,0.119042,2.358558,1.988285,69.818781,29.059085,-34.114733,73.4024,,,,0.17663151515151515,0.159042,0.16783675757575756,0.14120951034482757,0.02979059405940584,0.7080257837691598,0.7998845857470107
6594,4097.0,47.262043,0.114965,2.369968,1.99999,70.679954,29.001726,-34.013894,73.15936,Core 1,1.75,,0.16971636363636355,0.154965,0.1623406818181818,0.15353133103448274,0.03577087458745884,0.7078394782271195,0.8063138850224931
6595,4097.5,50.025315,0.112048,2.384012,2.020273,71.92165,28.894855,-34.054122,72.558932,,,,0.16120484848484856,0.152048,0.1566264242424243,0.17258837931034482,0.04781254125412512,0.7062508303383767,0.8127553040849752
6596,4098.0,55.191114,0.112594,2.403311,2.103048,73.194532,28.734331,-33.978456,71.837956,,,,0.1495084848484848,0.152594,0.1510512424242424,0.20821457931034482,0.07450610561056102,0.6907354387487208,0.8073796441509846
6597,4098.5,64.700488,0.115312,2.427158,2.240803,73.976689,28.546425,-33.942665,71.339233,,,,0.13505575757575758,0.155312,0.1451838787878788,0.2737964689655173,0.11204224422442234,0.643593758430489,0.7869475222091287
6598,4099.0,73.55412,0.118193,2.447702,2.320608,73.663327,28.197752,-33.751477,71.099688,Core 1,5.11,,0.12260484848484841,0.158193,0.1403989242424242,0.334856,0.14558110561056115,0.5937725128122783,0.7627377739495594
6599,4099.5,75.438666,0.120317,2.453917,2.309199,72.06457,27.571097,-33.490035,70.947712,,,,0.11883818181818169,0.160317,0.13957759090909083,0.3478528689655172,0.15851740924092422,0.5824478651146124,0.7515477952671101
6600,4100.0,66.827355,0.118451,2.439713,2.190591,69.403059,26.516997,-33.121531,70.82932,Core 1,56.33,,0.12744666666666674,0.158451,0.14294883333333336,0.2884645172413793,0.13560932343234297,0.6362580695070932,0.7729418370544421
6601,4100.5,54.390067,0.11331,2.418725,2.075646,66.951712,25.294241,-32.806069,70.680949,,,,0.14016666666666674,0.15331,0.14673833333333336,0.20269011724137934,0.09644966996699639,0.7201164330543723,0.8160709591322728
6602,4101.0,46.964834,0.105834,2.407586,2.034343,67.145245,24.376151,-32.519409,70.536415,,,,0.14691757575757583,0.145834,0.1463757878787879,0.15148161379310346,0.06509026402640233,0.793046526965368,0.8737900453216421
6603,4101.5,43.05608,0.098675,2.406228,2.008956,70.038805,23.875165,-32.390178,70.419462,,,,0.147740606060606,0.138675,0.143207803030303,0.12452468965517242,0.04734925742574261,0.8606840293440241,0.9365555715711027
6604,4102.0,42.161787,0.094555,2.410508,2.000406,77.317126,24.097223,-32.248704,70.405627,Core 1,30.42,,0.14514666666666656,0.134555,0.13985083333333329,0.11835715172413791,0.04382120462046216,0.9253315202148582,1.0035609998493575
6605,4102.5,42.104196,0.09119,2.416934,1.994629,86.333505,24.544983,-32.168112,70.548403,,,,0.14125212121212122,0.13119,0.1362210606060606,0.11795997241379312,0.04480808580858074,0.9830572301705801,1.0645869666664036
6606,4103.0,41.79288,0.088722,2.4175,1.980065,94.515279,25.003637,-32.048199,70.748456,Core 1,49.61,,0.14090909090909087,0.128722,0.13481554545454544,0.11581296551724135,0.04005726072607257,1.0284780796038544,1.11659640609372
6607,4103.5,41.229141,0.088258,2.41347,1.961641,100.261964,25.317888,-32.018505,70.869673,,,,0.14335151515151523,0.128258,0.1358047575757576,0.11192511034482758,0.033703465346534386,1.0599781886031983,1.15334107786026
6608,4104.0,41.963234,0.090697,2.411484,1.955621,101.740221,25.391492,-32.158508,70.797759,,,,0.14455515151515136,0.130697,0.13762607575757568,0.11698782068965517,0.036515099009901214,1.0605828552292837,1.1572383611520265
6609,4104.5,43.533694,0.094597,2.410929,1.963927,101.228228,25.328625,-32.272989,70.649199,,,,0.1448915151515152,0.134597,0.1397442575757576,0.1278185793103448,0.04447054455445529,1.0461420619288124,1.146114249903528
6610,4105.0,44.414335,0.099211,2.410008,1.98866,99.856629,25.190128,-32.331869,70.566625,Core 1,15.88,,0.14544969696969698,0.139211,0.1423303484848485,0.1338919655172414,0.05353341584158405,1.0343212087109934,1.130286779888757
6611,4105.5,44.036644,0.102326,2.409278,2.016872,98.831512,25.062659,-32.240261,70.525383,,,,0.14589212121212114,0.142326,0.14410906060606057,0.13128720000000002,0.05950907590759079,1.0344949455679944,1.1199709585563489
6612,4106.0,43.180361,0.100919,2.410282,2.031935,98.917524,25.003973,-32.129324,70.463128,Core 1,8.13,,0.1452836363636363,0.140919,0.14310131818181815,0.1253818,0.05770008250825085,1.0433401547953896,1.1240783027148582
6613,4106.5,42.559771,0.095134,2.413699,2.031134,99.912421,24.997247,-32.013112,70.327849,,,,0.14321272727272732,0.135134,0.13917336363636368,0.12110186896551722,0.04932359735973572,1.05424676038244,1.1403454874524117
6614,4107.0,41.408541,0.08755,2.418604,2.00649,101.297553,24.994206,-31.944538,70.120168,,,,0.14023999999999984,0.12755,0.13389499999999993,0.11316235172413792,0.038903795379538204,1.0716246466890538,1.1613561768751373
6615,4107.5,39.538525,0.08152,2.424206,1.977652,102.324227,24.955743,-31.917079,69.870932,,,,0.1368448484848485,0.12151999999999999,0.12918242424242427,0.10026568965517241,0.032866006600659865,1.093826147101776,1.1757653760316402
6616,4108.0,37.304349,0.078201,2.430009,1.959794,102.628196,24.842266,-32.002769,69.577655,Core 1,3.27,,0.1333278787878787,0.118201,0.12576443939393933,0.08485757931034484,0.03313292079207933,1.116889405732225,1.1800169821706896
6617,4108.5,35.995132,0.076318,2.433617,1.955491,102.391891,24.67354,-32.241349,69.200737,,,,0.13114121212121213,0.116318,0.12372960606060607,0.07582849655172412,0.033701155115511444,1.1305212554497346,1.1820548233551773
6618,4109.0,36.412727,0.074705,2.435352,1.962717,102.232553,24.545693,-32.561306,68.777897,Core 1,2.04,,0.13008969696969694,0.114705,0.12239734848484847,0.07870846206896549,0.03239826732673259,1.1290934996282087,1.185849192801509
6619,4109.5,38.271691,0.073227,2.440109,1.984547,103.077486,24.65863,-32.819474,68.355642,,,,0.12720666666666658,0.113227,0.12021683333333329,0.09152890344827584,0.03538556105610572,1.1154443446621118,1.1843785947439023
6620,4110.0,40.833726,0.071428,2.448503,2.016615,105.030387,25.07973,-32.980496,67.972255,,,,0.12211939393939383,0.111428,0.11677369696969692,0.10919811034482757,0.04245907590759088,1.0947680007815617,1.176788212181459
6621,4110.5,42.750037,0.068548,2.458052,2.035989,107.171412,25.840134,-32.94969,67.501133,,,,0.11633212121212122,0.108548,0.11244006060606061,0.12241404827586207,0.04864917491749159,1.0732179146097651,1.163426495776763
6622,4111.0,43.063134,0.065536,2.466134,2.034766,107.97201,26.658699,-32.83484,66.938393,Core 1,3.66,,0.11143393939393945,0.10553599999999999,0.10848496969696972,0.12457333793103446,0.052608580858085556,1.0574681060396955,1.1443976441276535
6623,4111.5,41.707477,0.064928,2.464777,2.012129,104.411558,27.067508,-32.647782,66.455364,,,,0.11225636363636346,0.104928,0.10859218181818173,0.11522397931034481,0.049462706270627314,1.0409590342392867,1.1183286618885668
